SPM (Spatial Population Model)
Call: spm -e 
Date: Thu Nov 20 11:00:48 2014
v1.1-2014-10-19 (rev. 1221). Copyright (c) 2008-2014, NIWA
User name: marshcrai
Machine name: KK-404-01-C (Windows_NT, PID=3956)

[initialisation-phase1]
report.type: initialisation
initialisation.initialisation_phase: Phase1
years: 60
lambda: 1e-010
lambda_hat: 0.00917615 0.000165044 3.02189e-006 5.53476e-008 1.01373e-009 1.85672e-011
lambda_years: 10 20 30 40 50 60
row column category age[1]
20 4 stock 1.80411e-011
20 5 stock 1.8038e-011
20 6 stock 1.80425e-011
20 7 stock 1.80393e-011
20 8 stock 1.8042e-011
20 9 stock 1.80398e-011
20 10 stock 1.80382e-011
20 11 stock 1.80369e-011
20 12 stock 1.80362e-011
20 13 stock 1.80367e-011
20 14 stock 1.80378e-011
20 15 stock 1.8038e-011
20 16 stock 1.80376e-011
20 17 stock 1.8036e-011
20 18 stock 1.80362e-011
20 19 stock 1.80376e-011
20 20 stock 1.80365e-011
20 21 stock 1.80389e-011
20 22 stock 1.80247e-011
20 23 stock 1.80256e-011
20 24 stock 1.80274e-011
20 25 stock 1.80052e-011
20 26 stock 1.80034e-011
20 27 stock 1.80016e-011
20 28 stock 1.80069e-011
20 29 stock 1.80069e-011
20 30 stock 1.80203e-011
20 31 stock 1.80203e-011
21 1 stock 1.80363e-011
21 2 stock 1.80369e-011
21 3 stock 1.80368e-011
21 4 stock 1.80366e-011
21 5 stock 1.80373e-011
21 6 stock 1.8037e-011
21 7 stock 1.80371e-011
21 8 stock 1.80362e-011
21 9 stock 1.80361e-011
21 10 stock 1.80365e-011
21 11 stock 1.80365e-011
21 12 stock 1.80367e-011
21 13 stock 1.80367e-011
21 14 stock 1.80367e-011
21 15 stock 1.80367e-011
21 16 stock 1.80364e-011
21 17 stock 1.80369e-011
21 18 stock 1.80368e-011
21 19 stock 1.80363e-011
21 20 stock 1.80364e-011
21 21 stock 1.80371e-011
21 22 stock 1.80373e-011
21 23 stock 1.80367e-011
21 24 stock 1.80376e-011
21 25 stock 1.80376e-011
21 26 stock 1.80393e-011
21 27 stock 1.80376e-011
21 28 stock 1.80402e-011
21 29 stock 1.80367e-011
21 30 stock 1.80389e-011
21 31 stock 1.80367e-011
22 1 stock 1.80367e-011
22 2 stock 1.80368e-011
22 3 stock 1.80368e-011
22 4 stock 1.80366e-011
22 5 stock 1.80368e-011
22 6 stock 1.80367e-011
22 7 stock 1.80367e-011
22 8 stock 1.80367e-011
22 9 stock 1.80367e-011
22 10 stock 1.80369e-011
22 11 stock 1.80369e-011
22 12 stock 1.80369e-011
22 13 stock 1.80369e-011
22 14 stock 1.80369e-011
22 15 stock 1.80369e-011
22 16 stock 1.80369e-011
22 17 stock 1.80369e-011
22 18 stock 1.80369e-011
22 19 stock 1.80369e-011
22 20 stock 1.80369e-011
22 21 stock 1.80367e-011
22 22 stock 1.80367e-011
22 23 stock 1.80366e-011
22 24 stock 1.80361e-011
22 25 stock 1.80369e-011
22 26 stock 1.80368e-011
22 27 stock 1.80372e-011
22 28 stock 1.80371e-011
22 29 stock 1.80369e-011
22 30 stock 1.80366e-011
22 31 stock 1.80365e-011
23 1 stock 1.80368e-011
23 2 stock 1.80369e-011
23 3 stock 1.80369e-011
23 4 stock 1.80369e-011
23 5 stock 1.80369e-011
23 6 stock 1.80369e-011
23 7 stock 1.80369e-011
23 8 stock 1.80369e-011
23 9 stock 1.80369e-011
23 10 stock 1.80368e-011
23 11 stock 1.80368e-011
23 12 stock 1.80368e-011
23 13 stock 1.80368e-011
23 14 stock 1.80368e-011
23 15 stock 1.80368e-011
23 16 stock 1.80369e-011
23 17 stock 1.80369e-011
23 18 stock 1.80369e-011
23 19 stock 1.80368e-011
23 20 stock 1.80368e-011
23 21 stock 1.80368e-011
23 22 stock 1.80369e-011
23 23 stock 1.80369e-011
23 24 stock 1.80367e-011
23 25 stock 1.80367e-011
23 26 stock 1.80366e-011
23 27 stock 1.80368e-011
23 28 stock 1.80368e-011
23 29 stock 1.80366e-011
23 30 stock 1.80367e-011
23 31 stock 1.80367e-011
24 1 stock 1.80368e-011
24 2 stock 1.80368e-011
24 3 stock 1.80369e-011
24 4 stock 1.80369e-011
24 5 stock 1.80368e-011
24 6 stock 1.80368e-011
24 7 stock 1.80368e-011
24 8 stock 1.80369e-011
24 9 stock 1.80369e-011
24 10 stock 1.80369e-011
24 11 stock 1.80368e-011
24 12 stock 1.80368e-011
24 13 stock 1.80368e-011
24 14 stock 1.80368e-011
24 15 stock 1.80368e-011
24 16 stock 1.80368e-011
24 17 stock 1.80369e-011
24 18 stock 1.80368e-011
24 19 stock 1.80368e-011
24 20 stock 1.80369e-011
24 21 stock 1.80369e-011
24 22 stock 1.80368e-011
24 23 stock 1.80368e-011
24 24 stock 1.80369e-011
24 25 stock 1.80369e-011
24 26 stock 1.80368e-011
24 27 stock 1.80368e-011
24 28 stock 1.80369e-011
24 29 stock 1.80368e-011
24 30 stock 1.80369e-011
24 31 stock 1.80368e-011
25 1 stock 1.80368e-011
25 2 stock 1.80368e-011
25 3 stock 1.80368e-011
25 4 stock 1.80368e-011
25 5 stock 1.80368e-011
25 6 stock 1.80368e-011
25 7 stock 1.80368e-011
25 8 stock 1.80368e-011
25 9 stock 1.80368e-011
25 10 stock 1.80368e-011
25 11 stock 1.80368e-011
25 12 stock 1.80368e-011
25 13 stock 1.80368e-011
25 14 stock 1.80368e-011
25 15 stock 1.80368e-011
25 16 stock 1.80368e-011
25 17 stock 1.80368e-011
25 18 stock 1.80368e-011
25 19 stock 1.80368e-011
25 20 stock 1.80368e-011
25 21 stock 1.80368e-011
25 22 stock 1.80368e-011
25 23 stock 1.80368e-011
25 24 stock 1.80368e-011
25 25 stock 1.80368e-011
25 26 stock 1.80369e-011
25 27 stock 1.80369e-011
25 28 stock 1.80369e-011
25 29 stock 1.80369e-011
25 30 stock 1.80368e-011
25 31 stock 1.80368e-011
26 1 stock 1.80368e-011
26 2 stock 1.80368e-011
26 3 stock 1.80368e-011
26 4 stock 1.80368e-011
26 5 stock 1.80368e-011
26 6 stock 1.80368e-011
26 7 stock 1.80368e-011
26 8 stock 1.80368e-011
26 9 stock 1.80368e-011
26 10 stock 1.80368e-011
26 11 stock 1.80368e-011
26 12 stock 1.80368e-011
26 13 stock 1.80368e-011
26 14 stock 1.80368e-011
26 15 stock 1.80368e-011
26 16 stock 1.80368e-011
26 17 stock 1.80368e-011
26 18 stock 1.80368e-011
26 19 stock 1.80368e-011
26 20 stock 1.80368e-011
26 21 stock 1.80368e-011
26 22 stock 1.80368e-011
26 23 stock 1.80368e-011
26 24 stock 1.80368e-011
26 25 stock 1.80368e-011
26 26 stock 1.80368e-011
26 27 stock 1.80368e-011
26 28 stock 1.80368e-011
26 29 stock 1.80368e-011
26 30 stock 1.80368e-011
26 31 stock 1.80368e-011
*end

[sum_02_obs]
report.type: observation
observation.label: sum_02_obs
observation.year: 2002
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r10-c19 0.00567544 0.000490411 0.00518503 0.2 0 0.2 76.0483
r10-c20 0.00846154 0.000495993 0.00796555 0.2 0 0.2 102.39
r11-c18 0.0103846 0 0.0103846 0.2 0 0.2 5876.94
r11-c19 0.0135999 0.000123149 0.0134768 0.2 0 0.2 282.88
r11-c20 0.0121154 0.000123359 0.011992 0.2 0 0.2 268.928
r6-c18 0.00142857 0.00931387 -0.0078853 0.2 0 0.2 42.2585
r6-c19 0.00258394 0.00994797 -0.00736403 0.2 0 0.2 20.8785
r7-c16 0.00309644 0.00595442 -0.00285798 0.2 0 0.2 3.50937
r7-c17 0.00386 0.00572789 -0.00186789 0.2 0 0.2 0.174135
r8-c17 0.00307692 0.00307019 6.73065e-006 0.2 0 0.2 -1.61322
r8-c18 0.00139062 0.00313089 -0.00174027 0.2 0 0.2 6.37643
r9-c18 0.00109736 0.00137225 -0.000274893 0.2 0 0.2 -1.08907
r9-c19 1e-008 0.00145862 -0.00145861 0.2 0 0.2 1794.83
*end

[aut_02_obs]
report.type: observation
observation.label: aut_02_obs
observation.year: 2002
observation.time_step: two
area observed expected residual errorvalue processerror totalerror score
r11-c19 0.0142262 0.00258581 0.0116404 0.2 0 0.2 36.2999
r11-c20 0.0196577 0.00260604 0.0170517 0.2 0 0.2 51.4473
r11-c21 0.01 0.00266495 0.00733505 0.2 0 0.2 21.3404
r15-c6 0.000430502 8.17257e-005 0.000348776 0.2 0 0.2 34.4129
r15-c7 0.000380988 8.03912e-005 0.000300597 0.2 0 0.2 30.0237
r16-c5 0.00065445 2.43951e-005 0.000630055 0.2 0 0.2 137.971
r16-c6 0.000419997 2.50211e-005 0.000394976 0.2 0 0.2 101.214
r16-c7 0.00030366 2.4887e-005 0.000278773 0.2 0 0.2 79.4135
r17-c6 0.000285902 6.38247e-006 0.00027952 0.2 0 0.2 184.576
r17-c7 0.000181174 6.19517e-006 0.000174979 0.2 0 0.2 145.344
r18-c12 1e-008 6.23267e-007 -6.13267e-007 0.2 0 0.2 214.019
r18-c14 1e-008 3.48329e-007 -3.38329e-007 0.2 0 0.2 157.322
r18-c15 1e-008 3.37416e-007 -3.27416e-007 0.2 0 0.2 154.47
r18-c6 1e-008 1.30396e-006 -1.29396e-006 0.2 0 0.2 298.374
r18-c7 1e-008 1.18938e-006 -1.17938e-006 0.2 0 0.2 287.106
r19-c12 1e-008 9.71931e-008 -8.71931e-008 0.2 0 0.2 63.178
r19-c14 1e-008 5.90013e-008 -4.90013e-008 0.2 0 0.2 37.6623
r19-c15 1e-008 5.82379e-008 -4.82379e-008 0.2 0 0.2 37.0816
r20-c6 1e-008 2.59302e-008 -1.59302e-008 0.2 0 0.2 9.48313
r20-c7 1e-008 2.37375e-008 -1.37375e-008 0.2 0 0.2 7.48033
r5-c12 0.00157143 0.0119947 -0.0104232 0.2 0 0.2 50.0324
r5-c13 0.00193946 0.010974 -0.0090345 0.2 0 0.2 35.8112
r9-c17 0.00444444 0.00541269 -0.000968247 0.2 0 0.2 -1.21771
r9-c18 0.0211856 0.00551332 0.0156723 0.2 0 0.2 22.1604
r9-c19 0.00601504 0.00586376 0.000151278 0.2 0 0.2 -1.59337
*end

[win_02_obs]
report.type: observation
observation.label: win_02_obs
observation.year: 2002
observation.time_step: three
area observed expected residual errorvalue processerror totalerror score
r11-c19 0.0139286 0.00478713 0.00914144 0.2 0 0.2 13.461
r11-c20 0.0139286 0.00486039 0.00906818 0.2 0 0.2 13.0428
r13-c9 0.000784888 0.00245466 -0.00166977 0.2 0 0.2 14.3892
r14-c10 0.000575931 0.00151436 -0.000938427 0.2 0 0.2 9.81715
r14-c7 0.00089091 0.00142141 -0.000530498 0.2 0 0.2 0.934228
r14-c8 0.00108088 0.00145851 -0.000377624 0.2 0 0.2 -0.61963
r14-c9 0.000788102 0.0015234 -0.000735298 0.2 0 0.2 3.59368
r15-c6 0.000651762 0.000762533 -0.000110771 0.2 0 0.2 -1.37876
r15-c7 0.000364361 0.000783788 -0.000419428 0.2 0 0.2 5.48271
r15-c8 0.000681702 0.000821162 -0.00013946 0.2 0 0.2 -1.26579
r15-c9 0.000337574 0.000884434 -0.000546861 0.2 0 0.2 9.73052
r16-c6 0.000755865 0.000395747 0.000360118 0.2 0 0.2 4.04718
r4-c12 0.00232868 0.00838892 -0.00606024 0.2 0 0.2 18.6844
r5-c11 0.0090132 0.010553 -0.00153984 0.2 0 0.2 -1.37609
r5-c15 0.00469251 0.00763461 -0.00294209 0.2 0 0.2 1.16235
r6-c15 0.004977 0.00872795 -0.00375095 0.2 0 0.2 2.12702
r9-c12 0.00566667 0.00805549 -0.00238882 0.2 0 0.2 -0.212896
*end

[spr_02_obs]
report.type: observation
observation.label: spr_02_obs
observation.year: 2002
observation.time_step: four
area observed expected residual errorvalue processerror totalerror score
r6-c14 0.000378788 0.00551055 -0.00513176 0.2 0 0.2 88.4361
r6-c15 0.00383827 0.00511934 -0.00128106 0.2 0 0.2 -0.700959
*end

[aut_03_obs]
report.type: observation
observation.label: aut_03_obs
observation.year: 2003
observation.time_step: two
area observed expected residual errorvalue processerror totalerror score
r10-c19 0.0137694 0.0033108 0.0104586 0.2 0 0.2 24.9947
r10-c20 0.0312008 0.00333212 0.0278686 0.2 0 0.2 63.2895
r10-c21 0.0364868 0.00338352 0.0331033 0.2 0 0.2 71.6672
r10-c22 0.0439878 0.00342928 0.0405585 0.2 0 0.2 82.6593
r11-c12 0.00472739 0.00184207 0.00288531 0.2 0 0.2 10.1809
r11-c19 0.0349396 0.00187923 0.0330603 0.2 0 0.2 108.75
r11-c20 0.0365631 0.00188654 0.0346766 0.2 0 0.2 111.888
r12-c12 0.00472739 0.000848146 0.00387924 0.2 0 0.2 36.875
r12-c18 0.0420473 0.000906227 0.041141 0.2 0 0.2 188.018
r12-c19 0.0420473 0.000920806 0.0411265 0.2 0 0.2 186.452
r14-c6 0.000252621 0.000123544 0.000129077 0.2 0 0.2 5.26592
r14-c7 0.000294291 0.000120636 0.000173655 0.2 0 0.2 8.97013
r15-c6 0.000596088 3.41604e-005 0.000561927 0.2 0 0.2 104.042
r15-c7 0.000346109 3.41941e-005 0.000311915 0.2 0 0.2 67.8468
r15-c8 0.0012859 3.686e-005 0.00124904 0.2 0 0.2 161.012
r16-c6 0.00109706 8.51169e-006 0.00108855 0.2 0 0.2 301.796
r16-c7 0.000428527 8.55976e-006 0.000419967 0.2 0 0.2 195.568
r17-c5 1e-008 1.86056e-006 -1.85056e-006 0.2 0 0.2 343.951
r17-c6 0.000383294 1.85098e-006 0.000381443 0.2 0 0.2 363.639
r17-c7 0.000366644 1.76532e-006 0.000364878 0.2 0 0.2 364.045
r18-c12 1e-008 1.7099e-007 -1.6099e-007 0.2 0 0.2 99.7185
r18-c13 1e-008 1.38847e-007 -1.28847e-007 0.2 0 0.2 85.3024
r18-c6 0.000217728 3.33366e-007 0.000217394 0.2 0 0.2 537.226
r19-c11 1e-008 2.67962e-008 -1.67962e-008 0.2 0 0.2 10.2785
r19-c12 1e-008 2.36304e-008 -1.36304e-008 0.2 0 0.2 7.38323
r19-c14 1e-008 1.52243e-008 -5.22425e-009 0.2 0 0.2 0.42755
r19-c15 1e-008 1.35999e-008 -3.59988e-009 0.2 0 0.2 -0.562863
r19-c7 1e-008 4.52061e-008 -3.52061e-008 0.2 0 0.2 26.6468
r20-c7 1e-008 5.86058e-009 4.13942e-009 0.2 0 0.2 2.29266
r8-c19 0.0129641 0.00700671 0.00595735 0.2 0 0.2 3.51994
r8-c20 0.0154407 0.00716304 0.0082777 0.2 0 0.2 6.29044
r8-c21 0.0202073 0.00738908 0.0128182 0.2 0 0.2 11.7914
r9-c20 0.0439122 0.0051653 0.0387468 0.2 0 0.2 57.8505
r9-c21 0.0387367 0.00529498 0.0334417 0.2 0 0.2 49.8669
r9-c22 0.0372736 0.00538005 0.0318936 0.2 0 0.2 47.1152
*end

[win_03_obs]
report.type: observation
observation.label: win_03_obs
observation.year: 2003
observation.time_step: three
area observed expected residual errorvalue processerror totalerror score
r1-c18 0.0467964 0.00237095 0.0444255 0.2 0 0.2 113.279
r1-c19 0.0605183 0.00234566 0.0581726 0.2 0 0.2 134.697
r1-c23 0.0243832 0.00230105 0.0220821 0.2 0 0.2 70.6011
r1-c24 0.0313643 0.00238038 0.0289839 0.2 0 0.2 84.4284
r1-c25 0.0326332 0.00229567 0.0303375 0.2 0 0.2 89.5292
r13-c7 0.000532336 0.00175695 -0.00122461 0.2 0 0.2 15.9649
r13-c8 0.000391874 0.00178734 -0.00139547 0.2 0 0.2 26.9856
r13-c9 1e-008 0.0018463 -0.00184629 0.2 0 0.2 1866.87
r14-c6 0.00126703 0.000879984 0.000387049 0.2 0 0.2 0.261916
r14-c7 0.00105902 0.000899423 0.000159592 0.2 0 0.2 -1.19257
r14-c8 0.000957679 0.000948709 8.97038e-006 0.2 0 0.2 -1.60854
r14-c9 1e-008 0.00104957 -0.00104956 0.2 0 0.2 1696.6
r15-c6 0.00132372 0.000393354 0.00093037 0.2 0 0.2 17.7652
r15-c7 0.00111688 0.000411176 0.000705705 0.2 0 0.2 11.6151
r15-c8 0.000422351 0.000456374 -3.40235e-005 0.2 0 0.2 -1.57659
r16-c6 0.000528141 0.000162945 0.000365196 0.2 0 0.2 16.6027
r16-c7 0.000792487 0.000170457 0.00062203 0.2 0 0.2 29.2583
r2-c18 0.0291191 0.00373439 0.0253847 0.2 0 0.2 53.1869
r2-c19 0.0342166 0.00373578 0.0304808 0.2 0 0.2 62.0256
r2-c20 0.00876697 0.00369019 0.00507677 0.2 0 0.2 8.36381
r2-c23 0.0416218 0.00367528 0.0379465 0.2 0 0.2 74.6908
r3-c12 0.0121317 0.00654129 0.00559042 0.2 0 0.2 3.55847
r3-c13 0.0120063 0.00605693 0.00594939 0.2 0 0.2 4.69616
r3-c18 0.00568942 0.00530554 0.00038388 0.2 0 0.2 -1.51723
r3-c20 0.0104794 0.00539607 0.00508333 0.2 0 0.2 4.33381
r3-c24 0.0105298 0.00546763 0.00506221 0.2 0 0.2 4.18882
r4-c11 0.00156372 0.00894602 -0.0073823 0.2 0 0.2 36.2944
r4-c12 0.0171017 0.0085804 0.00852134 0.2 0 0.2 4.79469
r4-c13 0.01774 0.00782816 0.00991187 0.2 0 0.2 7.32691
r4-c14 0.0456738 0.00752644 0.0381473 0.2 0 0.2 40.7343
r4-c18 0.00522042 0.00690541 -0.00168499 0.2 0 0.2 -0.756713
r4-c19 0.00628711 0.00702531 -0.000738202 0.2 0 0.2 -1.51276
r4-c20 0.0164621 0.00713569 0.00932645 0.2 0 0.2 7.71241
r5-c11 0.00151365 0.0106242 -0.00911059 0.2 0 0.2 45.818
r5-c12 0.00146843 0.0102083 -0.00873984 0.2 0 0.2 45.3467
r5-c14 0.0533066 0.00884915 0.0444574 0.2 0 0.2 40.3928
r5-c15 0.0616926 0.00861998 0.0530726 0.2 0 0.2 48.7485
r5-c16 0.0533701 0.00840908 0.044961 0.2 0 0.2 42.8437
r6-c11 0.00150678 0.0111937 -0.00968688 0.2 0 0.2 48.6507
r6-c15 0.0509645 0.00925937 0.0417051 0.2 0 0.2 36.3196
r6-c16 0.0635404 0.00895885 0.0545815 0.2 0 0.2 48.291
r6-c17 0.0810244 0.00870996 0.0723144 0.2 0 0.2 62.9132
r6-c9 0.00324781 0.0110425 -0.0077947 0.2 0 0.2 16.8659
r7-c17 0.0334949 0.00862463 0.0248703 0.2 0 0.2 22.5316
r7-c18 0.0260575 0.00858244 0.0174751 0.2 0 0.2 14.6648
r8-c17 0.038184 0.00792752 0.0302565 0.2 0 0.2 30.6783
*end

[spr_03_obs]
report.type: observation
observation.label: spr_03_obs
observation.year: 2003
observation.time_step: four
area observed expected residual errorvalue processerror totalerror score
r6-c16 0.00552425 0.00543587 8.83797e-005 0.2 0 0.2 -1.60299
r7-c16 0.00424779 0.00564855 -0.00140076 0.2 0 0.2 -0.721385
*end

[aut_04_obs]
report.type: observation
observation.label: aut_04_obs
observation.year: 2004
observation.time_step: two
area observed expected residual errorvalue processerror totalerror score
r10-c19 0.058692 0.00424856 0.0544434 0.2 0 0.2 87.5911
r10-c20 0.0166026 0.00418189 0.0124207 0.2 0 0.2 23.3106
r11-c19 0.0331552 0.00250398 0.0306512 0.2 0 0.2 84.7539
r11-c20 0.0193248 0.00246635 0.0168584 0.2 0 0.2 53.443
r12-c18 0.0258333 0.00124002 0.0245933 0.2 0 0.2 117.451
r12-c19 0.0381018 0.00123538 0.0368664 0.2 0 0.2 149.986
r13-c17 0.0479087 0 0.0479087 0.2 0 0.2 6743.87
r13-c18 0.038125 0.000509138 0.0376159 0.2 0 0.2 238.008
r15-c5 1e-008 4.57126e-005 -4.57026e-005 0.2 0 0.2 899.605
r15-c6 5.14245e-005 4.66549e-005 4.76953e-006 0.2 0 0.2 -1.44492
r15-c7 1e-008 4.72094e-005 -4.71994e-005 0.2 0 0.2 906.526
r15-c8 0.000754717 5.02796e-005 0.000704437 0.2 0 0.2 93.2785
r16-c5 0.000184903 1.00529e-005 0.00017485 0.2 0 0.2 107.942
r16-c6 0.000223381 1.11221e-005 0.000212259 0.2 0 0.2 114.616
r16-c7 0.000373888 1.2027e-005 0.000361861 0.2 0 0.2 150.683
r17-c5 0.000378068 1.92559e-006 0.000376143 0.2 0 0.2 356.409
r17-c6 0.000248655 2.18753e-006 0.000246467 0.2 0 0.2 286.368
r17-c7 0.000381911 2.2546e-006 0.000379657 0.2 0 0.2 336.739
r18-c12 1e-008 1.61533e-007 -1.51533e-007 0.2 0 0.2 95.6696
r18-c5 1e-008 3.12426e-007 -3.02426e-007 0.2 0 0.2 147.68
r18-c6 0.00029945 3.47623e-007 0.000299103 0.2 0 0.2 584.091
r19-c12 1e-008 1.98996e-008 -9.89959e-009 0.2 0 0.2 4.07794
r19-c13 1e-008 1.42813e-008 -4.2813e-009 0.2 0 0.2 -0.173557
r19-c6 4.57206e-005 4.59207e-008 4.56746e-005 0.2 0 0.2 609.383
r2-c21 1e-008 0.00379241 -0.0037924 0.2 0 0.2 2095.67
r20-c12 1e-008 2.40327e-009 7.59673e-009 0.2 0 0.2 25.0131
r20-c6 1e-008 5.17411e-009 4.82589e-009 0.2 0 0.2 4.25008
r20-c7 1e-008 4.7848e-009 5.2152e-009 0.2 0 0.2 5.68137
r3-c22 1e-008 0.00575594 -0.00575593 0.2 0 0.2 2234.34
r5-c19 1e-008 0.00841908 -0.00841907 0.2 0 0.2 2364.58
r5-c21 0.00107962 0.00903084 -0.00795122 0.2 0 0.2 54.8382
r8-c14 0.0114706 0.00964676 0.00182383 0.2 0 0.2 -1.14552
r8-c20 0.0010101 0.00771796 -0.00670786 0.2 0 0.2 50.0849
r9-c14 0.0140196 0.0072333 0.00678631 0.2 0 0.2 4.29939
r9-c17 0.0123196 0.00597338 0.00634618 0.2 0 0.2 5.42765
r9-c20 0.00088001 0.00601911 -0.0051391 0.2 0 0.2 44.5551
r9-c21 1e-008 0.00612199 -0.00612198 0.2 0 0.2 2255.2
r9-c22 1e-008 0.00620541 -0.0062054 0.2 0 0.2 2259.8
*end

[win_04_obs]
report.type: observation
observation.label: win_04_obs
observation.year: 2004
observation.time_step: three
area observed expected residual errorvalue processerror totalerror score
r10-c19 0.0206656 0.00646499 0.0142006 0.2 0 0.2 16.1821
r10-c20 0.00625272 0.006405 -0.000152281 0.2 0 0.2 -1.61902
r11-c19 0.030094 0.00501647 0.0250775 0.2 0 0.2 40.2014
r12-c10 0.00163399 0.00380373 -0.00216974 0.2 0 0.2 7.0649
r12-c11 0.000569476 0.00363785 -0.00306837 0.2 0 0.2 41.2989
r12-c19 0.0122222 0.00349125 0.00873097 0.2 0 0.2 19.027
r13-c10 0.000189745 0.00239316 -0.00220341 0.2 0 0.2 79.022
r13-c11 0.000138619 0.00230789 -0.00216927 0.2 0 0.2 97.8108
r13-c9 0.000426458 0.00241434 -0.00198789 0.2 0 0.2 35.8354
r14-c10 0.000402267 0.00143406 -0.00103179 0.2 0 0.2 18.3492
r14-c7 0.000338149 0.00125519 -0.000917043 0.2 0 0.2 19.6594
r14-c8 0.00106368 0.00129341 -0.000229728 0.2 0 0.2 -1.22467
r14-c9 0.000293881 0.00139947 -0.00110559 0.2 0 0.2 28.6565
r15-c5 0.000463628 0.000510497 -4.68696e-005 0.2 0 0.2 -1.54429
r15-c6 0.000261376 0.000551471 -0.000290095 0.2 0 0.2 5.11898
r15-c7 0.000188351 0.000584448 -0.000396097 0.2 0 0.2 14.1659
r15-c8 1e-008 0.000643835 -0.000643825 0.2 0 0.2 1555.83
r15-c9 0.000454545 0.000751176 -0.00029663 0.2 0 0.2 1.35147
r16-c5 0.000256796 0.000191209 6.55877e-005 0.2 0 0.2 -0.358102
r16-c6 0.000129911 0.000222783 -9.28718e-005 0.2 0 0.2 1.8244
r16-c7 1e-008 0.0002511 -0.00025109 0.2 0 0.2 1301.78
r3-c12 0.00916401 0.00443202 0.004732 0.2 0 0.2 5.47615
r4-c11 0.0170181 0.00745765 0.00956047 0.2 0 0.2 7.47581
r4-c12 0.0221365 0.00726564 0.0148709 0.2 0 0.2 14.7654
r4-c13 0.0198815 0.00681405 0.0130675 0.2 0 0.2 13.5386
r5-c13 0.0425 0.00920115 0.0332988 0.2 0 0.2 29.0002
r5-c14 0.038125 0.00864583 0.0294792 0.2 0 0.2 27.1949
r6-c14 0.0334259 0.0102091 0.0232168 0.2 0 0.2 16.912
r6-c15 0.017573 0.00962029 0.00795275 0.2 0 0.2 3.31448
r8-c18 0.0197967 0.00802386 0.0117729 0.2 0 0.2 9.23455
r8-c19 0.0176618 0.00797433 0.0096875 0.2 0 0.2 6.84411
r9-c18 0.0237576 0.00716453 0.016593 0.2 0 0.2 17.3047
r9-c19 0.0230101 0.00737856 0.0156315 0.2 0 0.2 15.4453
r9-c20 0.00272727 0.00743328 -0.00470601 0.2 0 0.2 10.7007
*end

[estimate-summary]
report.type: estimate_summary
parameter: catchability[CPUEq].q
lower_bound: 1e-007
upper_bound: 0.1
prior: uniform
value: 1.32993e-006

parameter: preference_function[stock_SST_sum].mu
lower_bound: 5
upper_bound: 60
prior: uniform
value: 18.4214

parameter: preference_function[stock_SST_sum].sigma
lower_bound: 0.1
upper_bound: 200
prior: uniform
value: 3.36103

*end

[estimate-value]
report.type: estimate_value
parameter: catchability[CPUEq].q preference_function[stock_SST_sum].mu preference_function[stock_SST_sum].sigma
1.32993e-006 18.4214 3.36103
*end

[Objective]
report.type: objective_function
obs->sum_02_obs: 8472.51
obs->aut_02_obs: 2193.41
obs->win_02_obs: 91.619
obs->spr_02_obs: 87.7352
obs->aut_03_obs: 3746.06
obs->win_03_obs: 4982.27
obs->spr_03_obs: -2.32438
obs->aut_04_obs: 23592.5
obs->win_04_obs: 3455.64
prior->catchability[CPUEq].q: 0
prior->preference_function[stock_SST_sum].mu: 0
prior->preference_function[stock_SST_sum].sigma: 0
total_score: 46619.4
*end

[sst_pref]
report.type: preference_function
preference_function.label: stock_SST_sum
alpha: 1
label: stock_SST_sum
layer: sst_sum
mu: 18.4214
sigma: 3.36103
type: normal
layer_type: numeric_meta
*end

[Dist]
report.type: preference_function
preference_function.label: stockDistance
a50: 600
